frame,timestamp_s,inference_ms,fps,n_detections,labels
803,109.052,94.62,11.51,0,
804,109.179,88.88,11.49,0,
805,109.308,84.27,11.48,0,
806,109.443,84.89,11.49,0,
807,109.575,83.94,11.49,0,
808,109.714,89.27,11.46,0,
809,109.844,86.21,11.45,0,
810,109.975,83.85,11.45,0,
811,110.109,84.5,11.47,0,
812,110.242,83.74,11.47,0,
813,110.378,85.96,11.49,0,
814,110.513,87.96,11.5,0,
815,110.642,83.28,11.52,0,
816,110.78,88.07,11.53,0,
817,110.91,84.96,11.55,0,
818,111.045,86.1,11.54,0,
819,111.175,83.1,11.54,0,
820,111.311,85.2,11.53,0,
821,111.443,83.62,11.57,0,
822,111.579,86.87,11.58,0,
823,111.713,86.92,11.58,0,
824,111.848,88.37,11.58,0,
825,111.975,82.66,11.6,0,
826,112.108,82.31,11.63,0,
827,112.243,83.1,11.66,0,
828,112.377,84.02,11.66,0,
829,112.51,83.41,11.65,0,
830,112.653,93.08,11.62,0,
831,112.776,82.7,11.64,0,
832,112.91,83.41,11.68,0,
833,113.044,83.66,11.73,0,
834,113.179,85.75,11.74,0,
835,113.311,84.13,11.74,0,
836,113.443,82.31,11.75,0,
837,113.578,84.52,11.75,0,
838,113.711,83.26,11.78,0,
839,113.844,82.95,11.79,0,
840,113.982,87.62,11.78,0,
841,114.113,85.12,11.77,0,
842,114.245,83.85,11.77,0,
843,114.383,88.31,11.76,0,
844,114.517,89.03,11.76,0,
845,114.649,87.41,11.74,0,
846,114.783,88.51,11.74,0,
847,114.919,90.44,11.71,0,
848,115.048,86.72,11.71,0,
849,115.178,82.98,11.71,0,
850,115.311,82.68,11.72,0,
851,115.445,83.16,11.72,0,
852,115.582,86.42,11.72,0,
853,115.712,83.13,11.74,0,
854,115.851,88.71,11.74,0,
855,115.978,82.67,11.74,0,
856,116.116,86.55,11.72,0,
857,116.245,82.75,11.72,0,
858,116.382,86.13,11.71,0,
859,116.52,91.07,11.68,0,
860,116.646,83.5,11.72,0,
861,116.78,84.27,11.71,0,
862,116.921,91.22,11.68,0,
863,117.051,88.27,11.66,0,
864,117.184,87.24,11.65,0,
865,117.316,86.25,11.64,0,
866,117.452,88.93,11.61,0,
867,117.585,88.23,11.59,0,
868,117.715,84.54,11.59,0,
869,117.857,93.6,11.54,0,
870,117.985,87.56,11.54,0,
871,118.116,85.56,11.54,0,
872,118.249,84.47,11.54,0,
873,118.383,85.86,11.55,0,
874,118.516,84.64,11.57,0,
875,118.655,90.04,11.56,0,
876,118.789,90.94,11.54,0,
877,118.922,90.82,11.54,0,
878,119.055,90.2,11.53,0,
879,119.183,84.97,11.52,0,
880,119.319,88.04,11.5,0,
881,119.45,85.44,11.49,0,
882,119.586,87.58,11.48,0,
883,119.718,86.0,11.47,0,
884,119.856,91.09,11.46,0,
885,119.991,92.17,11.42,0,
886,120.155,89.59,11.4,0,
887,120.286,87.38,11.38,0,
888,120.423,90.96,11.36,0,
889,120.555,89.12,11.37,0,
890,120.686,86.98,11.36,0,
891,120.82,87.81,11.34,0,
892,120.956,90.13,11.34,0,
893,121.09,90.62,11.33,0,
894,121.223,89.93,11.32,1,cell phone
895,121.356,89.52,11.31,0,
896,121.488,88.61,11.31,0,
897,121.624,90.49,11.3,0,
898,121.754,87.99,11.29,0,
899,121.893,93.43,11.29,0,
900,122.022,88.44,11.28,0,
901,122.154,87.64,11.27,0,
902,122.289,88.76,11.26,0,
903,122.423,89.57,11.24,0,
904,122.558,91.25,11.21,0,
905,122.692,91.32,11.21,0,
906,122.825,90.75,11.21,0,
907,122.956,88.66,11.22,0,
908,123.09,89.77,11.22,0,
909,123.224,89.86,11.2,0,
910,123.357,89.58,11.19,0,
911,123.495,93.72,11.16,0,
912,123.623,88.72,11.15,0,
913,123.757,89.23,11.14,0,
914,123.891,90.11,11.14,0,
915,124.023,88.04,11.16,0,
916,124.158,89.71,11.16,0,
917,124.294,92.43,11.14,0,
918,124.443,108.25,11.07,0,
919,124.604,101.76,11.02,0,
920,124.758,89.1,11.01,0,
921,124.893,91.25,10.99,0,
922,125.028,92.42,10.99,1,cell phone
923,125.156,87.02,11.0,0,
924,125.295,92.52,10.99,0,
925,125.428,92.44,10.98,0,
926,125.558,89.13,10.98,0,
927,125.691,88.14,10.99,0,
928,125.822,85.65,10.99,0,
929,125.958,88.62,11.01,0,
930,126.091,87.84,11.02,0,
931,126.223,86.34,11.02,0,
932,126.357,87.33,11.03,0,
933,126.491,88.17,11.03,0,
934,126.628,91.44,11.03,0,
935,126.755,85.14,11.06,0,
936,126.894,90.22,11.06,0,
937,127.026,89.18,11.06,0,
938,127.16,89.69,11.06,0,
939,127.301,97.02,11.03,0,
940,127.461,90.63,11.02,0,
941,127.59,86.35,11.05,0,
942,127.726,88.24,11.06,0,
943,127.865,93.77,11.04,0,
944,127.994,89.72,11.04,1,cell phone
945,128.13,91.89,11.02,0,
946,128.259,87.77,11.03,0,
947,128.395,90.19,11.04,0,
948,128.531,93.28,11.1,0,
949,128.659,88.06,11.16,0,
950,128.794,88.82,11.16,0,
951,128.925,86.9,11.18,0,
952,129.059,87.52,11.2,0,
953,129.193,87.94,11.19,0,
954,129.327,87.99,11.21,0,
955,129.461,88.6,11.23,0,
956,129.593,87.07,11.24,0,
957,129.726,87.39,11.24,0,
958,129.861,88.98,11.23,0,
959,130.023,116.92,11.11,0,
960,130.164,91.49,11.09,0,
961,130.294,88.38,11.09,0,
962,130.428,88.68,11.08,0,
963,130.563,90.41,11.07,0,
964,130.691,84.75,11.1,0,
965,130.827,87.09,11.09,0,
966,130.963,89.93,11.09,0,
967,131.095,88.11,11.1,0,
968,131.23,90.28,11.09,0,
969,131.362,88.62,11.13,0,
970,131.496,89.17,11.13,0,
971,131.627,86.44,11.13,0,
972,131.761,87.14,11.14,0,
973,131.897,89.92,11.15,0,
974,132.03,89.37,11.16,0,
975,132.163,88.78,11.17,0,
976,132.297,90.01,11.16,1,cell phone
977,132.432,90.89,11.16,0,
978,132.562,87.66,11.18,0,
979,132.69,82.64,11.2,0,
980,132.829,87.99,11.21,0,
981,132.964,89.29,11.2,0,
982,133.097,88.78,11.19,0,
983,133.232,90.81,11.18,0,
984,133.363,87.75,11.18,0,
985,133.493,85.03,11.19,0,
986,133.628,86.05,11.2,0,
987,133.764,88.27,11.2,0,
988,133.9,91.41,11.19,0,
989,134.03,88.25,11.31,0,
990,134.164,88.05,11.32,0,
991,134.295,86.09,11.33,0,
992,134.428,85.43,11.34,0,
993,134.565,88.84,11.35,0,
994,134.695,85.61,11.35,0,
995,134.832,89.1,11.34,0,
996,134.967,90.63,11.34,0,
997,135.096,86.93,11.34,0,
998,135.232,89.15,11.35,0,
999,135.367,90.92,11.34,0,
1000,135.499,89.81,11.33,0,
1001,135.655,110.16,11.23,0,
1002,135.797,87.09,11.23,0,
1003,135.935,91.35,11.23,0,
1004,136.066,89.32,11.23,0,
1005,136.2,89.61,11.22,0,
1006,136.332,88.02,11.23,0,
1007,136.466,89.47,11.24,0,
1008,136.602,90.96,11.22,0,
1009,136.733,89.33,11.2,0,
1010,136.87,92.62,11.18,0,
1011,137.001,89.68,11.18,0,
1012,137.135,90.34,11.17,0,
1013,137.266,88.34,11.18,0,
1014,137.4,88.55,11.18,0,
1015,137.533,88.61,11.16,0,
1016,137.663,85.57,11.16,0,
1017,137.796,84.96,11.18,0,
1018,137.932,86.81,11.2,0,
1019,138.069,90.91,11.18,0,
1020,138.201,89.06,11.18,0,
1021,138.338,92.68,11.15,0,
1022,138.465,86.31,11.15,0,
1023,138.599,86.87,11.16,0,
1024,138.737,91.55,11.13,0,
1025,138.869,90.51,11.13,0,
1026,139.01,97.35,11.1,0,
1027,139.17,90.61,11.08,0,
1028,139.3,87.47,11.09,0,
1029,139.437,90.78,11.09,0,
1030,139.569,89.65,11.09,0,
1031,139.697,84.02,11.2,0,
1032,139.84,93.51,11.17,0,
1033,139.969,89.25,11.18,0,
1034,140.103,89.9,11.18,0,
1035,140.234,87.77,11.19,0,
1036,140.367,86.84,11.19,0,
1037,140.503,90.17,11.19,0,
1038,140.631,84.42,11.22,0,
1039,140.769,88.28,11.22,0,
1040,140.905,91.37,11.23,0,
1041,141.049,101.74,11.18,0,
1042,141.206,92.01,11.17,0,
1043,141.335,88.01,11.17,0,
1044,141.47,89.69,11.17,0,
1045,141.603,88.51,11.17,0,
1046,141.734,86.63,11.16,0,
1047,141.872,90.9,11.14,0,
1048,142.006,91.26,11.12,0,
1049,142.137,89.17,11.13,0,
1050,142.269,88.05,11.13,0,
1051,142.403,88.35,11.15,0,
1052,142.537,88.46,11.14,0,
1053,142.664,82.44,11.16,0,
1054,142.801,85.46,11.18,0,
1055,142.938,89.67,11.19,0,
1056,143.07,88.15,11.23,0,
1057,143.204,88.66,11.23,0,
1058,143.339,90.26,11.22,0,
1059,143.471,88.22,11.23,0,
1060,143.606,90.69,11.23,0,
1061,143.739,90.07,11.2,0,
1062,143.873,90.14,11.22,0,
1063,144.006,90.54,11.21,0,
1064,144.139,89.58,11.21,0,
1065,144.271,88.52,11.21,0,
1066,144.404,87.82,11.21,0,
1067,144.544,94.32,11.19,0,
1068,144.666,82.9,11.19,0,
1069,144.807,90.81,11.18,0,
1070,144.939,89.09,11.19,0,
1071,145.074,90.47,11.24,0,
1072,145.205,88.0,11.26,0,
1073,145.34,89.71,11.25,0,
1074,145.474,90.89,11.25,0,
1075,145.604,87.21,11.25,0,
1076,145.741,89.99,11.24,0,
1077,145.872,88.36,11.25,0,
1078,146.007,89.22,11.26,0,
1079,146.141,90.04,11.25,0,
1080,146.27,86.14,11.26,0,
1081,146.412,94.79,11.23,0,
1082,146.574,121.35,11.1,0,
1083,146.708,90.02,11.07,0,
1084,146.84,88.75,11.05,0,
1085,146.976,91.2,11.05,0,
1086,147.107,89.09,11.04,0,
1087,147.238,86.76,11.05,0,
1088,147.373,88.42,11.06,0,
1089,147.507,89.13,11.05,0,
1090,147.64,88.19,11.06,0,
1091,147.773,87.97,11.07,0,
1092,147.909,90.56,11.07,0,
1093,148.039,87.22,11.08,0,
1094,148.175,89.2,11.09,0,
1095,148.307,88.48,11.09,0,
1096,148.442,89.28,11.08,0,
1097,148.577,90.84,11.09,0,
1098,148.708,88.56,11.07,0,
1099,148.843,90.71,11.07,0,
1100,148.973,86.93,11.08,0,
1101,149.111,91.33,11.08,0,
1102,149.243,89.79,11.07,0,
1103,149.377,90.52,11.07,0,
1104,149.507,87.17,11.08,0,
1105,149.64,86.73,11.08,0,
1106,149.778,91.36,11.08,0,
1107,149.909,89.17,11.07,0,
1108,150.042,88.27,11.08,0,
1109,150.174,87.44,11.09,0,
1110,150.311,90.31,11.07,0,
1111,150.448,94.35,11.07,0,
1112,150.576,88.43,11.21,0,
1113,150.714,93.63,11.19,0,
1114,150.85,95.96,11.16,0,
1115,151.012,90.37,11.17,0,
1116,151.147,92.33,11.15,0,
1117,151.276,88.46,11.15,0,
1118,151.412,90.88,11.14,0,
1119,151.567,111.54,11.05,0,
1120,151.707,86.09,11.05,0,
1121,151.842,86.52,11.06,0,
1122,151.978,89.55,11.06,0,
1123,152.11,87.77,11.06,0,
1124,152.244,88.94,11.06,0,
1125,152.402,113.32,10.96,0,
1126,152.547,91.34,10.95,0,
1127,152.676,87.35,10.97,0,
1128,152.809,87.26,10.97,0,
1129,152.945,89.56,10.98,0,
1130,153.078,88.58,10.97,0,
1131,153.21,87.72,10.99,0,
1132,153.345,88.72,10.99,0,
1133,153.482,92.12,10.98,0,
1134,153.613,89.79,10.97,0,
1135,153.745,88.73,10.97,0,
1136,153.879,89.64,10.97,0,
1137,154.011,88.35,10.98,0,
1138,154.167,109.22,10.89,0,
1139,154.313,89.31,10.88,0,
1140,154.448,91.18,10.88,0,
1141,154.58,89.87,10.9,0,
1142,154.713,89.18,10.9,0,
1143,154.845,88.23,10.92,0,
1144,154.981,90.53,10.94,0,
1145,155.111,86.91,10.95,0,
1146,155.248,90.08,10.96,0,
1147,155.392,101.19,10.91,0,
1148,155.548,90.48,10.91,0,
1149,155.677,85.61,11.02,0,
1150,155.814,89.74,11.0,0,
1151,155.947,89.08,10.99,0,
1152,156.077,85.86,11.01,0,
1153,156.215,89.85,11.0,0,
1154,156.349,91.18,10.99,0,
1155,156.48,88.57,11.09,0,
1156,156.61,85.0,11.12,0,
1157,156.743,84.68,11.13,0,
1158,156.877,84.66,11.14,0,
1159,157.013,88.06,11.14,0,
1160,157.141,82.28,11.17,0,
1161,157.278,85.97,11.18,0,
1162,157.411,85.16,11.19,0,
1163,157.543,84.05,11.23,0,
1164,157.679,86.06,11.24,0,
1165,157.811,85.11,11.26,0,
1166,157.944,84.95,11.28,0,
1167,158.077,84.47,11.29,0,
1168,158.212,85.82,11.39,0,
1169,158.348,88.32,11.4,0,
1170,158.479,86.2,11.42,0,
1171,158.614,87.96,11.43,0,
1172,158.776,111.33,11.33,0,
1173,158.915,87.94,11.33,0,
1174,159.049,88.55,11.34,0,
1175,159.187,93.37,11.31,0,
1176,159.314,87.51,11.33,0,
1177,159.448,87.41,11.38,0,
1178,159.58,86.29,11.4,0,
1179,159.716,88.59,11.39,0,
1180,159.85,89.48,11.39,0,
1181,159.985,90.7,11.38,0,
1182,160.118,90.58,11.36,0,
1183,160.25,89.14,11.37,0,
1184,160.385,91.17,11.37,0,
1185,160.52,91.95,11.35,0,
1186,160.65,89.0,11.33,0,
1187,160.785,90.63,11.31,0,
1188,160.917,88.98,11.29,0,
1189,161.051,89.48,11.28,0,
1190,161.185,90.19,11.25,0,
1191,161.317,88.84,11.24,0,
1192,161.446,84.7,11.24,0,
1193,161.58,84.82,11.24,0,
1194,161.715,86.41,11.24,0,
1195,161.85,87.53,11.23,0,
1196,161.982,86.32,11.22,0,
1197,162.118,88.98,11.2,0,
1198,162.253,90.71,11.18,0,
1199,162.384,87.64,11.18,0,
1200,162.515,86.18,11.18,0,
1201,162.649,86.5,11.19,0,
1202,162.783,86.62,11.29,0,
1203,162.911,81.87,11.32,0,
1204,163.051,88.25,11.32,0,
1205,163.181,85.04,11.36,0,
1206,163.327,96.96,11.32,0,
1207,163.489,92.41,11.3,0,
1208,163.615,84.61,11.3,0,
1209,163.75,86.8,11.31,0,
1210,163.882,84.67,11.33,0,
1211,164.018,87.77,11.34,0,
1212,164.152,88.83,11.35,0,
1213,164.282,85.21,11.37,0,
1214,164.42,89.11,11.38,0,
1215,164.55,86.32,11.4,0,
1216,164.684,86.41,11.41,0,
1217,164.819,88.46,11.42,0,
1218,164.951,86.66,11.43,0,
1219,165.082,83.93,11.46,0,
1220,165.214,83.21,11.49,0,
1221,165.348,83.53,11.51,0,
1222,165.481,83.4,11.52,0,
1223,165.616,84.46,11.52,0,
1224,165.753,88.27,11.51,0,
1225,165.891,92.29,11.49,0,
1226,166.018,85.97,11.49,0,
1227,166.151,85.55,11.5,0,
1228,166.283,84.37,11.53,0,
1229,166.452,118.14,11.4,0,
1230,166.583,83.92,11.41,0,
1231,166.717,84.2,11.42,0,
1232,166.855,89.05,11.41,0,
1233,166.986,87.11,11.39,0,
1234,167.119,86.18,11.39,0,
1235,167.249,83.31,11.4,0,
1236,167.387,87.15,11.44,0,
1237,167.52,87.22,11.47,0,
1238,167.65,83.42,11.47,0,
1239,167.785,85.24,11.48,0,
1240,167.918,84.67,11.48,0,
1241,168.054,87.51,11.48,0,
1242,168.187,86.72,11.49,0,
1243,168.322,88.25,11.48,0,
1244,168.455,88.03,11.48,0,
1245,168.588,87.46,11.48,0,
1246,168.721,86.92,11.47,0,
1247,168.854,86.95,11.48,0,
1248,168.985,84.84,11.49,0,
1249,169.12,85.39,11.48,0,
1250,169.256,88.35,11.46,0,
1251,169.387,86.21,11.45,0,
1252,169.52,85.59,11.44,0,
1253,169.654,85.68,11.43,0,
1254,169.789,88.12,11.43,0,
1255,169.924,89.53,11.45,0,
1256,170.053,84.66,11.45,0,
1257,170.187,85.61,11.45,0,
1258,170.322,86.9,11.44,0,
1259,170.458,90.03,11.56,0,
1260,170.589,86.99,11.55,0,
1261,170.726,91.32,11.52,0,
1262,170.853,84.58,11.54,0,
1263,170.987,85.22,11.55,0,
1264,171.121,85.7,11.55,0,
1265,171.255,86.18,11.54,0,
1266,171.389,86.53,11.54,0,
1267,171.519,83.12,11.56,0,
1268,171.656,86.52,11.54,0,
1269,171.792,89.11,11.53,0,
1270,171.922,85.43,11.52,0,
1271,172.056,86.79,11.53,0,
1272,172.187,84.2,11.54,0,
1273,172.319,83.01,11.56,0,
1274,172.453,83.65,11.58,0,
1275,172.589,86.06,11.59,0,
1276,172.726,89.66,11.57,0,
1277,172.857,87.05,11.57,0,
1278,172.986,82.61,11.58,0,
1279,173.12,83.32,11.59,0,
1280,173.254,83.49,11.61,0,
1281,173.39,85.88,11.62,0,
1282,173.521,83.8,11.62,0,
1283,173.657,85.77,11.62,0,
1284,173.79,86.03,11.63,0,
1285,173.924,86.55,11.65,0,
1286,174.06,89.07,11.63,0,
1287,174.189,84.82,11.63,0,
1288,174.322,83.94,11.64,0,
1289,174.456,85.07,11.67,0,
1290,174.595,89.74,11.65,0,
1291,174.723,85.13,11.68,0,
1292,174.854,82.21,11.69,0,
1293,174.991,86.37,11.69,0,
1294,175.121,82.58,11.7,0,
1295,175.258,85.92,11.7,0,
1296,175.394,88.76,11.69,0,
1297,175.527,88.31,11.67,0,
1298,175.655,82.77,11.69,0,
1299,175.791,85.05,11.7,0,
1300,175.924,84.84,11.71,0,
1301,176.058,86.03,11.71,0,
1302,176.192,85.76,11.7,0,
1303,176.327,87.5,11.68,0,
1304,176.462,89.36,11.66,0,
1305,176.591,84.52,11.66,0,
1306,176.727,87.44,11.67,0,
1307,176.86,86.96,11.67,0,
1308,176.993,86.43,11.66,0,
1309,177.123,83.42,11.66,0,
1310,177.277,103.68,11.57,0,
1311,177.431,90.6,11.55,0,
1312,177.557,83.3,11.55,0,
1313,177.693,85.79,11.55,0,
1314,177.825,84.3,11.56,0,
1315,177.958,84.06,11.57,0,
1316,178.091,83.71,11.59,0,
1317,178.224,83.48,11.6,0,
1318,178.361,87.03,11.58,0,
1319,178.501,93.17,11.55,0,
1320,178.642,101.37,11.49,0,
1321,178.805,97.03,11.44,0,
1322,178.986,111.47,11.32,0,
1323,179.139,97.36,11.27,0,
1324,179.297,89.19,11.24,0,
1325,179.473,128.62,11.06,0,
1326,179.633,91.19,11.05,0,
1327,179.757,81.52,11.08,0,
1328,179.891,82.62,11.08,0,
1329,180.024,82.48,11.09,0,
1330,180.157,81.33,11.11,0,
1331,180.297,87.83,11.1,0,
1332,180.427,85.12,11.1,0,
1333,180.558,82.25,11.12,0,
1334,180.692,82.77,11.15,0,
1335,180.824,81.94,11.16,0,
1336,180.959,82.9,11.18,0,
1337,181.092,82.71,11.2,0,
1338,181.225,82.08,11.22,0,
1339,181.359,82.6,11.22,0,
1340,181.493,82.98,11.31,0,
1341,181.625,81.62,11.35,0,
1342,181.76,83.75,11.35,0,
1343,181.893,83.21,11.36,0,
1344,182.026,82.24,11.37,0,
1345,182.16,83.0,11.37,0,
1346,182.292,82.28,11.38,0,
1347,182.425,81.6,11.38,0,
1348,182.561,84.38,11.4,0,
1349,182.692,81.21,11.45,0,
1350,182.828,83.69,11.53,0,
1351,182.961,83.22,11.59,0,
1352,183.094,83.41,11.71,0,
1353,183.227,82.75,11.78,0,
1354,183.361,83.56,11.81,0,
1355,183.494,82.49,12.03,0,
1356,183.626,81.76,12.07,0,
1357,183.764,85.98,12.05,0,
1358,183.893,82.05,12.05,0,
1359,184.029,83.98,12.04,0,
1360,184.163,84.1,12.03,0,
1361,184.294,82.65,12.06,0,
1362,184.427,81.79,12.07,0,
1363,184.562,83.34,12.07,0,
1364,184.696,83.71,12.06,0,
1365,184.827,81.8,12.06,0,
1366,184.961,82.3,12.07,0,
1367,185.095,82.46,12.07,0,
1368,185.229,83.42,12.06,0,
1369,185.363,83.96,12.05,0,
1370,185.495,82.75,12.06,0,
1371,185.629,82.96,12.05,0,
1372,185.762,82.84,12.05,0,
1373,185.895,82.7,12.06,0,
1374,186.031,84.38,12.05,0,
1375,186.163,82.9,12.05,0,
1376,186.296,82.51,12.05,0,
1377,186.43,83.78,12.03,0,
1378,186.58,100.14,11.96,0,
1379,186.739,92.59,11.9,0,
1380,186.87,89.44,11.88,0,
1381,187.005,91.17,11.84,0,
1382,187.14,92.71,11.8,0,
1383,187.272,91.41,11.76,0,
1384,187.4,85.57,11.75,0,
1385,187.541,93.62,11.7,0,
1386,187.68,98.93,11.62,0,
1387,187.837,88.96,11.61,0,
1388,187.97,88.64,11.58,0,
1389,188.101,86.26,11.57,0,
1390,188.24,91.94,11.53,0,
1391,188.367,85.48,11.52,0,
1392,188.503,88.25,11.49,0,
1393,188.642,93.63,11.45,0,
1394,188.77,88.78,11.42,0,
1395,188.902,87.28,11.4,0,
1396,189.036,87.88,11.38,0,
1397,189.172,89.63,11.34,0,
1398,189.305,89.69,11.32,0,
1399,189.438,89.67,11.29,0,
1400,189.569,87.09,11.27,0,
1401,189.698,82.54,11.28,0,
1402,189.835,85.51,11.27,0,
1403,189.97,86.97,11.25,0,
1404,190.105,88.68,11.23,0,
1405,190.234,84.7,11.22,0,
1406,190.373,89.6,11.19,0,
1407,190.521,104.35,11.11,0,
1408,190.667,84.43,11.17,0,
1409,190.801,84.71,11.2,0,
1410,190.936,85.67,11.22,0,
1411,191.069,85.98,11.24,0,
1412,191.203,86.08,11.27,0,
1413,191.342,91.67,11.27,0,
1414,191.472,88.45,11.26,0,
1415,191.605,88.41,11.28,0,
1416,191.737,86.35,11.33,0,
1417,191.872,88.29,11.34,0,
1418,192.005,87.86,11.34,0,
1419,192.137,86.14,11.34,0,
1420,192.274,90.17,11.35,0,
1421,192.403,85.22,11.35,0,
1422,192.539,88.06,11.35,0,
1423,192.673,88.41,11.37,0,
1424,192.803,85.0,11.39,0,
1425,192.941,89.48,11.38,0,
1426,193.071,85.92,11.39,0,
1427,193.203,84.45,11.41,0,
1428,193.342,90.51,11.41,0,
1429,193.47,84.62,11.43,0,
1430,193.608,89.23,11.42,0,
1431,193.74,88.56,11.39,0,
1432,193.868,82.8,11.4,0,
1433,194.003,83.81,11.42,0,
1434,194.136,84.01,11.44,0,
1435,194.275,89.8,11.42,0,
1436,194.411,91.96,11.4,0,
1437,194.543,91.03,11.46,0,
1438,194.671,85.27,11.46,0,
1439,194.81,90.22,11.44,0,
1440,194.94,86.77,11.43,0,
1441,195.073,86.9,11.43,0,
1442,195.211,91.07,11.4,0,
1443,195.337,83.75,11.44,0,
1444,195.475,88.3,11.44,0,
1445,195.608,87.59,11.44,0,
1446,195.741,87.8,11.44,0,
1447,195.872,84.78,11.45,0,
1448,196.021,100.71,11.4,0,
1449,196.173,85.91,11.4,0,
1450,196.306,85.41,11.42,0,
1451,196.439,84.9,11.42,0,
1452,196.57,83.18,11.44,0,
1453,196.704,83.57,11.46,0,
1454,196.837,82.95,11.47,0,
1455,196.97,82.99,11.5,0,
1456,197.105,83.83,11.51,0,
1457,197.239,83.98,11.51,0,
1458,197.372,84.09,11.54,0,
1459,197.504,82.47,11.55,0,
1460,197.638,83.57,11.57,0,
1461,197.772,83.81,11.6,0,
1462,197.905,83.66,11.59,0,
1463,198.039,84.37,11.59,0,
1464,198.172,83.99,11.59,0,
1465,198.305,83.21,11.62,0,
1466,198.439,83.54,11.66,0,
1467,198.573,83.98,11.69,0,
1468,198.705,82.48,11.7,0,
1469,198.839,83.43,11.73,0,
1470,198.972,82.65,11.75,0,
1471,199.106,83.24,11.77,0,
1472,199.24,84.06,11.8,0,
1473,199.373,83.95,11.8,0,
1474,199.506,82.99,11.82,0,
1475,199.638,82.25,11.85,0,
1476,199.773,83.74,11.87,0,
1477,199.905,82.24,11.88,0,
1478,200.041,84.72,11.96,0,
1479,200.172,82.31,11.97,0,
1480,200.307,83.63,11.98,0,
1481,200.443,85.9,11.98,0,
1482,200.573,83.15,11.98,0,
1483,200.72,96.29,11.92,0,
1484,200.88,89.14,11.89,0,
1485,201.01,85.74,11.87,0,
1486,201.141,83.53,11.88,0,
1487,201.275,84.05,11.88,0,
1488,201.406,82.14,11.88,0,
1489,201.54,82.84,11.88,0,
1490,201.674,83.08,11.89,0,
1491,201.808,83.42,11.89,0,
1492,201.941,82.91,11.89,0,
1493,202.075,83.4,11.9,0,
1494,202.209,84.13,11.89,0,
1495,202.341,83.23,11.89,0,
1496,202.474,82.8,11.9,0,
1497,202.611,85.95,11.89,0,
1498,202.745,86.18,11.87,0,
1499,202.884,91.86,11.83,0,
1500,203.01,84.57,11.82,0,
1501,203.141,82.41,11.83,0,
1502,203.275,82.64,11.83,0,
1503,203.41,83.97,11.83,0,
1504,203.543,83.83,11.83,0,
1505,203.676,83.29,11.82,0,
1506,203.808,82.73,11.83,0,
1507,203.942,83.11,11.83,0,
1508,204.075,82.36,11.84,0,
1509,204.21,83.62,11.83,0,
1510,204.343,83.19,11.83,0,
1511,204.476,82.99,11.85,0,
1512,204.648,117.15,11.69,0,
1513,204.777,83.4,11.75,0,
1514,204.912,85.29,11.77,0,
1515,205.045,85.2,11.77,0,
1516,205.175,82.01,11.78,0,
1517,205.339,111.83,11.65,0,
1518,205.478,83.98,11.64,0,
1519,205.611,84.21,11.63,0,
1520,205.75,89.49,11.6,0,
1521,205.877,83.51,11.6,0,
1522,206.01,82.97,11.6,0,
1523,206.143,82.11,11.61,0,
1524,206.278,83.99,11.61,0,
1525,206.411,83.58,11.61,0,
1526,206.55,88.82,11.58,0,
1527,206.678,83.55,11.59,0,
1528,206.814,85.74,11.59,0,
1529,206.945,83.64,11.63,0,
1530,207.078,82.88,11.64,0,
1531,207.218,89.43,11.61,0,
1532,207.345,83.12,11.61,0,
1533,207.478,83.12,11.61,0,
1534,207.612,83.83,11.61,0,
1535,207.746,84.29,11.6,0,
1536,207.879,83.14,11.6,0,
1537,208.016,87.22,11.58,0,
1538,208.146,83.43,11.58,0,
1539,208.28,84.08,11.58,0,
1540,208.412,82.95,11.58,0,
1541,208.547,84.45,11.57,0,
1542,208.679,82.88,11.73,0,
1543,208.813,83.87,11.73,0,
1544,208.946,83.25,11.73,0,
1545,209.079,82.59,11.75,0,
1546,209.214,83.96,11.74,0,
1547,209.348,84.36,11.87,0,
1548,209.48,82.93,11.87,0,
1549,209.614,84.08,11.87,0,
1550,209.75,86.59,11.88,0,
1551,209.886,88.89,11.86,0,
1552,210.015,85.22,11.85,0,
1553,210.146,82.63,11.85,0,
1554,210.279,82.34,11.85,0,
1555,210.414,82.78,11.86,0,
1556,210.548,83.92,11.88,0,
1557,210.68,82.94,11.88,0,
1558,210.814,82.97,11.9,0,
1559,210.952,87.43,11.88,0,
1560,211.088,90.64,11.84,0,
1561,211.217,85.64,11.86,0,
1562,211.349,84.24,11.85,0,
1563,211.481,82.78,11.86,0,
1564,211.615,83.41,11.86,0,
1565,211.748,83.54,11.86,0,
1566,211.882,83.66,11.86,0,
1567,212.015,82.78,11.88,0,
1568,212.149,83.25,11.88,0,
1569,212.282,83.0,11.89,0,
1570,212.416,83.46,11.88,0,
1571,212.55,84.1,11.89,0,
1572,212.682,83.14,11.88,0,
1573,212.815,82.45,11.89,0,
1574,212.949,83.37,11.89,0,
1575,213.082,82.86,11.89,0,
1576,213.217,84.44,11.89,0,
1577,213.35,83.61,11.89,0,
1578,213.481,82.03,11.89,0,
1579,213.616,82.68,11.9,0,
1580,213.75,84.15,11.91,0,
1581,213.884,83.76,11.94,0,
1582,214.017,84.16,11.94,0,
1583,214.15,83.45,11.94,0,
1584,214.284,84.26,11.93,0,
1585,214.417,83.1,11.93,0,
1586,214.551,84.27,11.93,0,
1587,214.683,83.01,11.93,0,
1588,214.818,83.95,11.92,0,
